"Date","Time","Open","High","Low","Close","Volume"
01/09/2019,1302,153.77,153.81,153.71,153.76,70691
01/09/2019,1303,153.76,153.76,153.71,153.73,41801
01/09/2019,1304,153.73,153.86,153.72,153.85,56387
01/09/2019,1305,153.84,153.86,153.73,153.81,66951
01/09/2019,1306,153.82,153.82,153.68,153.76,65465
01/09/2019,1307,153.75,153.76,153.59,153.68,87849
01/09/2019,1308,153.68,153.69,153.54,153.59,78326
01/09/2019,1309,153.59,153.75,153.58,153.72,62841
01/09/2019,1310,153.72,153.74,153.58,153.59,46194
01/09/2019,1311,153.59,153.74,153.59,153.69,34420
01/09/2019,1312,153.7,153.74,153.67,153.71,22807
01/09/2019,1313,153.71,153.75,153.62,153.7,46885
01/09/2019,1314,153.69,153.7,153.6,153.68,46510
01/09/2019,1315,153.69,153.81,153.68,153.76,68278
01/09/2019,1316,153.76,153.84,153.67,153.69,64977
01/09/2019,1317,153.7,153.88,153.69,153.86,44792
01/09/2019,1318,153.86,154.01,153.85,153.89,119650
01/09/2019,1319,153.89,153.96,153.85,153.87,39208
01/09/2019,1320,153.86,153.98,153.84,153.97,24963
01/09/2019,1321,153.98,154.03,153.92,154.02,79229
01/09/2019,1322,154.01,154.02,153.89,153.93,50697
01/09/2019,1323,153.94,153.95,153.83,153.83,37416
01/09/2019,1324,153.85,153.89,153.83,153.89,18878
01/09/2019,1325,153.9,153.97,153.87,153.9,34768
01/09/2019,1326,153.91,153.97,153.86,153.94,22295
01/09/2019,1327,153.92,153.92,153.87,153.92,26957
01/09/2019,1328,153.92,153.95,153.7,153.8,77929
01/09/2019,1329,153.8,153.81,153.72,153.79,63791
01/09/2019,1330,153.79,153.87,153.77,153.79,47401
01/09/2019,1331,153.79,153.83,153.72,153.72,28415
01/09/2019,1332,153.72,153.83,153.72,153.75,31272
01/09/2019,1333,153.74,153.76,153.65,153.69,53471
01/09/2019,1334,153.68,153.78,153.68,153.75,23579
01/09/2019,1335,153.76,153.87,153.76,153.87,38344
01/09/2019,1336,153.88,154.02,153.88,154,81945
01/09/2019,1337,154,154.18,153.99,154.11,81781
01/09/2019,1338,154.11,154.14,153.99,154.04,49970
01/09/2019,1339,154.05,154.08,153.98,154,45423
01/09/2019,1340,154,154.04,153.96,154.03,35098
01/09/2019,1341,154.02,154.12,154.01,154.05,36303
01/09/2019,1342,154.05,154.19,154.03,154.17,49772
01/09/2019,1343,154.17,154.17,154.06,154.15,47499
01/09/2019,1344,154.12,154.21,154.11,154.17,49343
01/09/2019,1345,154.17,154.2,154.14,154.19,28501
01/09/2019,1346,154.19,154.21,154.03,154.1,45570
01/09/2019,1347,154.11,154.15,154.09,154.1,24481
01/09/2019,1348,154.11,154.11,153.92,153.95,46351
01/09/2019,1349,153.96,153.96,153.85,153.89,66020
01/09/2019,1350,153.88,153.9,153.73,153.73,92811
01/09/2019,1351,153.74,153.82,153.71,153.77,98659
01/09/2019,1352,153.78,153.8,153.75,153.77,45899
01/09/2019,1353,153.77,153.77,153.57,153.58,84240
01/09/2019,1354,153.59,153.61,153.53,153.55,53035
01/09/2019,1355,153.56,153.76,153.56,153.73,57480
01/09/2019,1356,153.72,153.79,153.71,153.77,36511
01/09/2019,1357,153.77,153.85,153.7,153.76,67566
01/09/2019,1358,153.76,153.95,153.76,153.93,44241
01/09/2019,1359,153.93,153.97,153.82,153.91,56920
01/09/2019,1400,153.9,154.23,153.89,154.19,131375
01/09/2019,1401,154.18,154.49,154.11,154.43,133737
01/09/2019,1402,154.41,154.44,153.97,154.12,166522
01/09/2019,1403,154.11,154.22,153.94,154.02,110679
01/09/2019,1404,153.99,154.19,153.96,154.15,65692
01/09/2019,1405,154.14,154.29,154.12,154.25,65264
01/09/2019,1406,154.21,154.27,154.17,154.26,36337
01/09/2019,1407,154.27,154.33,154.22,154.33,51719
01/09/2019,1408,154.32,154.37,154.27,154.33,53903
01/09/2019,1409,154.35,154.53,154.34,154.51,87627
01/09/2019,1410,154.51,154.51,154.27,154.28,102291
01/09/2019,1411,154.28,154.28,154.14,154.26,69507
01/09/2019,1412,154.27,154.27,154.03,154.11,89219
01/09/2019,1413,154.09,154.17,154.04,154.12,37375
01/09/2019,1414,154.11,154.22,154.1,154.19,44712
01/09/2019,1415,154.17,154.23,154.08,154.13,50964
01/09/2019,1416,154.13,154.13,153.95,153.97,82710
01/09/2019,1417,153.96,153.99,153.9,153.94,32941
01/09/2019,1418,153.94,154.02,153.81,153.82,57805
01/09/2019,1419,153.8,153.8,153.46,153.49,248149
01/09/2019,1420,153.47,153.5,153.35,153.44,109808
01/09/2019,1421,153.43,153.61,153.43,153.53,94051
01/09/2019,1422,153.53,153.64,153.48,153.54,92482
01/09/2019,1423,153.55,153.55,153.27,153.3,100433
01/09/2019,1424,153.32,153.33,153.12,153.28,96169
01/09/2019,1425,153.28,153.35,153.18,153.29,88630
01/09/2019,1426,153.3,153.39,153.25,153.31,69671
01/09/2019,1427,153.31,153.38,153.14,153.32,96260
01/09/2019,1428,153.31,153.36,153.23,153.24,70916
01/09/2019,1429,153.24,153.26,153.09,153.14,63309
01/09/2019,1430,153.15,153.15,152.93,153.04,146685
01/09/2019,1431,153.05,153.18,152.99,153.18,70060
01/09/2019,1432,153.17,153.43,153.17,153.38,100156
01/09/2019,1433,153.42,153.43,153.26,153.32,55136
01/09/2019,1434,153.29,153.47,153.25,153.34,107278
01/09/2019,1435,153.34,153.45,153.33,153.37,36868
01/09/2019,1436,153.34,153.35,153.2,153.32,47322
01/09/2019,1437,153.3,153.33,153.21,153.28,35519
01/09/2019,1438,153.28,153.4,153.23,153.37,65094
01/09/2019,1439,153.36,153.5,153.33,153.43,48002
01/09/2019,1440,153.42,153.46,153.27,153.37,55192
01/09/2019,1441,153.38,153.6,153.37,153.6,53283
01/09/2019,1442,153.61,153.66,153.54,153.61,75373
01/09/2019,1443,153.61,153.66,153.6,153.63,29886
01/09/2019,1444,153.63,153.78,153.61,153.77,62949
01/09/2019,1445,153.77,153.82,153.69,153.72,56780
01/09/2019,1446,153.71,153.9,153.71,153.8,86673
01/09/2019,1447,153.79,153.83,153.73,153.79,48562
01/09/2019,1448,153.77,153.78,153.62,153.7,91812
01/09/2019,1449,153.71,153.85,153.68,153.85,49336
01/09/2019,1450,153.85,153.88,153.72,153.8,56120
01/09/2019,1451,153.8,153.83,153.69,153.69,53132
01/09/2019,1452,153.7,153.8,153.7,153.78,24310
01/09/2019,1453,153.79,153.83,153.75,153.81,36094
01/09/2019,1454,153.81,153.91,153.76,153.91,44186
01/09/2019,1455,153.9,154,153.9,153.98,65490
01/09/2019,1456,153.99,154,153.89,153.93,57105
01/09/2019,1457,153.94,153.96,153.89,153.89,22681
01/09/2019,1458,153.89,153.91,153.81,153.89,35744
01/09/2019,1459,153.89,153.9,153.75,153.77,35712
01/09/2019,1500,153.77,153.97,153.73,153.95,75235
01/09/2019,1501,153.94,154.06,153.92,154.01,75418
01/09/2019,1502,154.01,154.07,153.99,154.01,45685
01/09/2019,1503,154,154.06,153.97,154.01,31663
01/09/2019,1504,154.01,154.04,153.96,154.03,44198
01/09/2019,1505,154.03,154.08,154.01,154.04,49657
01/09/2019,1506,154.04,154.1,154.03,154.04,39194
01/09/2019,1507,154.04,154.07,153.94,153.94,56187
01/09/2019,1508,153.94,154.07,153.92,154.06,48709
01/09/2019,1509,154.07,154.18,154.04,154.15,61825
01/09/2019,1510,154.14,154.23,154.12,154.17,46700
01/09/2019,1511,154.17,154.23,154.15,154.23,53956
01/09/2019,1512,154.2,154.33,154.19,154.25,50311
01/09/2019,1513,154.23,154.26,154.09,154.15,61451
01/09/2019,1514,154.16,154.21,154.04,154.04,48702
01/09/2019,1515,154.04,154.24,154.01,154.22,46041
01/09/2019,1516,154.23,154.25,154.18,154.24,43311
01/09/2019,1517,154.23,154.31,154.19,154.28,64539
01/09/2019,1518,154.29,154.33,154.23,154.24,43371
01/09/2019,1519,154.24,154.27,154.18,154.25,43288
01/09/2019,1520,154.26,154.41,154.25,154.34,73517
01/09/2019,1521,154.34,154.42,154.31,154.38,95755
01/09/2019,1522,154.37,154.48,154.37,154.48,89059
01/09/2019,1523,154.47,154.5,154.29,154.33,101517
01/09/2019,1524,154.33,154.38,154.27,154.3,42472
01/09/2019,1525,154.3,154.31,154.22,154.26,52648
01/09/2019,1526,154.25,154.29,154.22,154.25,42510
01/09/2019,1527,154.25,154.29,154.21,154.25,48882
01/09/2019,1528,154.25,154.3,154.04,154.08,113600
01/09/2019,1529,154.08,154.17,154.08,154.13,56921
01/09/2019,1530,154.15,154.15,153.87,153.93,105446
01/09/2019,1531,153.94,154.03,153.88,153.9,103658
01/09/2019,1532,153.9,154.06,153.85,153.96,89656
01/09/2019,1533,153.96,153.98,153.86,153.88,64989
01/09/2019,1534,153.88,154.01,153.86,153.93,97311
01/09/2019,1535,153.93,153.93,153.59,153.69,174409
01/09/2019,1536,153.7,153.8,153.65,153.78,100383
01/09/2019,1537,153.79,153.79,153.67,153.76,72137
01/09/2019,1538,153.76,153.8,153.69,153.75,63300
01/09/2019,1539,153.74,153.75,153.65,153.71,61215
01/09/2019,1540,153.72,153.75,153.58,153.6,95504
01/09/2019,1541,153.59,153.61,153.5,153.53,91730
01/09/2019,1542,153.54,153.59,153.49,153.55,98922
01/09/2019,1543,153.54,153.7,153.54,153.7,116776
01/09/2019,1544,153.7,153.71,153.62,153.7,49940
01/09/2019,1545,153.69,153.69,153.5,153.5,74246
01/09/2019,1546,153.51,153.51,153.32,153.4,106407
01/09/2019,1547,153.4,153.44,153.33,153.33,74482
01/09/2019,1548,153.33,153.39,153.11,153.27,167623
01/09/2019,1549,153.28,153.33,153.23,153.31,71367
01/09/2019,1550,153.31,153.41,153.27,153.35,67512
01/09/2019,1551,153.35,153.39,153.24,153.28,101001
01/09/2019,1552,153.28,153.35,153.22,153.22,88830
01/09/2019,1553,153.21,153.25,153.15,153.25,95404
01/09/2019,1554,153.24,153.33,153.21,153.32,71473
01/09/2019,1555,153.33,153.41,153.19,153.37,219275
01/09/2019,1556,153.36,153.43,153.3,153.4,111753
01/09/2019,1557,153.41,153.44,153.33,153.39,128149
01/09/2019,1558,153.37,153.43,153.34,153.37,153683
01/09/2019,1559,153.37,153.44,153.28,153.31,392566
01/10/2019,0930,152.5,152.58,151.9,152.41,639206
01/10/2019,0931,152.43,152.79,151.97,152.26,247558
01/10/2019,0932,152.21,152.41,152.08,152.25,114481
01/10/2019,0933,152.25,152.25,151.95,152.21,97647
01/10/2019,0934,152.19,152.35,152,152.13,127438
01/10/2019,0935,152.15,152.27,152.05,152.1,113534
01/10/2019,0936,152.11,152.33,151.98,152.29,146000
01/10/2019,0937,152.29,152.63,152.23,152.53,146780
01/10/2019,0938,152.52,152.7,152.32,152.32,112704
01/10/2019,0939,152.34,152.54,152.3,152.45,78417
01/10/2019,0940,152.45,152.67,152.27,152.66,96236
01/10/2019,0941,152.63,152.63,152.38,152.44,114371
01/10/2019,0942,152.44,152.49,152.05,152.09,118749
01/10/2019,0943,152.08,152.2,152,152.05,121491
01/10/2019,0944,152.04,152.2,151.79,152.06,261355
01/10/2019,0945,152.06,152.1,151.98,152.01,133609
01/10/2019,0946,152.02,152.03,151.61,151.69,214772
01/10/2019,0947,151.68,151.75,151.55,151.64,167328
01/10/2019,0948,151.6,151.6,151.27,151.28,171892
01/10/2019,0949,151.28,151.39,151.22,151.28,115553
01/10/2019,0950,151.27,151.3,151.11,151.28,140495
01/10/2019,0951,151.27,151.3,151.06,151.09,141628
01/10/2019,0952,151.09,151.13,150.86,151.05,229707
01/10/2019,0953,151.04,151.12,151,151.08,80459
01/10/2019,0954,151.08,151.17,150.97,151.17,102704
01/10/2019,0955,151.17,151.26,151.06,151.14,197233
01/10/2019,0956,151.14,151.32,151.13,151.19,118946
01/10/2019,0957,151.2,151.3,151.13,151.24,110884
01/10/2019,0958,151.24,151.29,151.2,151.28,61525
01/10/2019,0959,151.28,151.39,151.22,151.32,74717
01/10/2019,1000,151.33,151.48,151.23,151.4,115706
01/10/2019,1001,151.4,151.56,151.39,151.54,104331
01/10/2019,1002,151.55,151.56,151.44,151.48,95836
01/10/2019,1003,151.48,151.48,151.1,151.13,145319
01/10/2019,1004,151.15,151.33,151.14,151.22,94153
01/10/2019,1005,151.21,151.33,151.15,151.33,64495
01/10/2019,1006,151.33,151.41,151.26,151.35,66130
01/10/2019,1007,151.34,151.39,151.27,151.32,93571
01/10/2019,1008,151.32,151.52,151.27,151.47,105068
01/10/2019,1009,151.47,151.6,151.45,151.55,72886
01/10/2019,1010,151.55,151.82,151.55,151.76,93215
01/10/2019,1011,151.79,151.87,151.7,151.86,78591
01/10/2019,1012,151.86,152.02,151.86,151.95,140415
01/10/2019,1013,151.94,152.05,151.86,151.89,108108
01/10/2019,1014,151.9,152.03,151.83,151.93,96305
01/10/2019,1015,151.93,152.01,151.87,151.98,73311
01/10/2019,1016,151.98,152.03,151.75,151.87,142232
01/10/2019,1017,151.86,152.06,151.85,152.05,127691
01/10/2019,1018,152.05,152.08,152,152.05,55323
01/10/2019,1019,152.06,152.07,151.86,151.96,67610
01/10/2019,1020,151.96,152.09,151.93,152.04,69311
01/10/2019,1021,152.05,152.17,152.01,152.16,49886
01/10/2019,1022,152.16,152.31,152.15,152.25,115574
01/10/2019,1023,152.25,152.36,152.23,152.25,68140
01/10/2019,1024,152.24,152.32,152.2,152.31,49816
01/10/2019,1025,152.31,152.43,152.3,152.34,56054
01/10/2019,1026,152.34,152.41,152.29,152.31,65449
01/10/2019,1027,152.31,152.37,152.19,152.22,61218
01/10/2019,1028,152.23,152.23,152.02,152.03,79277
01/10/2019,1029,152.04,152.23,152.02,152.06,141018
01/10/2019,1030,152.06,152.16,152.05,152.07,61272
01/10/2019,1031,152.08,152.09,151.87,151.88,114978
01/10/2019,1032,151.87,152,151.87,151.94,42063
01/10/2019,1033,151.95,152,151.84,151.94,63752
01/10/2019,1034,151.95,152.02,151.77,151.78,76693
01/10/2019,1035,151.78,151.81,151.63,151.7,89102
01/10/2019,1036,151.7,151.76,151.67,151.73,52900
01/10/2019,1037,151.73,151.8,151.7,151.79,48181
01/10/2019,1038,151.81,151.93,151.75,151.93,60055
01/10/2019,1039,151.93,152.18,151.92,152.15,85568
01/10/2019,1040,152.17,152.2,152,152.08,83093
01/10/2019,1041,152.09,152.22,152.07,152.14,50159
01/10/2019,1042,152.12,152.21,152.08,152.14,36873
01/10/2019,1043,152.14,152.22,152.07,152.16,39912
01/10/2019,1044,152.17,152.25,151.96,151.98,136614
01/10/2019,1045,151.98,152.07,151.96,152.04,60113
01/10/2019,1046,152.04,152.15,151.97,151.99,59285
01/10/2019,1047,151.99,152.07,151.89,152.04,84643
01/10/2019,1048,152.05,152.1,151.97,152.1,51899
01/10/2019,1049,152.11,152.36,152.09,152.33,148006
01/10/2019,1050,152.35,152.47,152.29,152.43,82356
01/10/2019,1051,152.43,152.5,152.38,152.47,49733
01/10/2019,1052,152.49,152.54,152.45,152.53,57790
01/10/2019,1053,152.53,152.53,152.44,152.46,39893
01/10/2019,1054,152.46,152.57,152.45,152.55,58188
01/10/2019,1055,152.54,152.56,152.44,152.52,57981
01/10/2019,1056,152.5,152.59,152.47,152.55,37676
01/10/2019,1057,152.57,152.66,152.51,152.62,46604
01/10/2019,1058,152.62,152.7,152.56,152.64,63106
01/10/2019,1059,152.63,152.63,152.49,152.52,49354
01/10/2019,1100,152.54,152.54,152.35,152.35,71734
01/10/2019,1101,152.36,152.39,152.22,152.27,57201
01/10/2019,1102,152.28,152.34,152.21,152.31,78371
01/10/2019,1103,152.31,152.34,152.24,152.31,59695
01/10/2019,1104,152.31,152.4,152.24,152.39,81566
01/10/2019,1105,152.39,152.58,152.39,152.5,87173
01/10/2019,1106,152.52,152.62,152.51,152.52,147891
01/10/2019,1107,152.51,152.54,152.42,152.51,70011
01/10/2019,1108,152.52,152.53,152.42,152.49,40056
01/10/2019,1109,152.48,152.53,152.34,152.36,56002
01/10/2019,1110,152.36,152.36,152.25,152.33,38447
01/10/2019,1111,152.33,152.36,152.29,152.31,25923
01/10/2019,1112,152.31,152.35,152.26,152.3,42521
01/10/2019,1113,152.32,152.36,152.17,152.36,79632
01/10/2019,1114,152.36,152.42,152.27,152.27,47825
01/10/2019,1115,152.25,152.32,152.21,152.32,65332
01/10/2019,1116,152.32,152.39,152.26,152.32,46110
01/10/2019,1117,152.31,152.31,152.11,152.12,75527
01/10/2019,1118,152.12,152.18,151.98,152.01,102588
01/10/2019,1119,152.03,152.18,151.99,152.11,105823
01/10/2019,1120,152.14,152.16,152,152.09,91133
01/10/2019,1121,152.09,152.23,152.06,152.23,54852
01/10/2019,1122,152.23,152.36,152.23,152.34,52627
01/10/2019,1123,152.34,152.38,152.23,152.23,27200
01/10/2019,1124,152.25,152.25,152.04,152.1,56276
01/10/2019,1125,152.11,152.17,152.07,152.16,63503
01/10/2019,1126,152.16,152.27,152.15,152.2,43292
01/10/2019,1127,152.2,152.32,152.2,152.29,45398
01/10/2019,1128,152.29,152.29,152.16,152.26,44122
01/10/2019,1129,152.27,152.3,152.17,152.18,35143
01/10/2019,1130,152.19,152.29,152.19,152.27,22287
01/10/2019,1131,152.27,152.35,152.26,152.34,39693
01/10/2019,1132,152.35,152.44,152.33,152.43,44740
01/10/2019,1133,152.43,152.45,152.35,152.43,66140
01/10/2019,1134,152.42,152.57,152.41,152.52,90270
01/10/2019,1135,152.52,152.68,152.52,152.61,92405
01/10/2019,1136,152.6,152.72,152.6,152.69,62935
01/10/2019,1137,152.69,152.69,152.59,152.68,30970
01/10/2019,1138,152.69,152.78,152.66,152.75,52597
01/10/2019,1139,152.75,152.83,152.7,152.7,37031
01/10/2019,1140,152.7,152.77,152.62,152.64,51670
01/10/2019,1141,152.64,152.64,152.45,152.52,66448
01/10/2019,1142,152.52,152.57,152.42,152.54,51006
01/10/2019,1143,152.54,152.67,152.51,152.67,31875
01/10/2019,1144,152.67,152.67,152.54,152.58,21413
01/10/2019,1145,152.61,152.65,152.58,152.61,35258
01/10/2019,1146,152.61,152.62,152.46,152.47,37981
01/10/2019,1147,152.47,152.62,152.44,152.59,46229
01/10/2019,1148,152.59,152.61,152.49,152.5,19706
01/10/2019,1149,152.5,152.55,152.5,152.53,15302
01/10/2019,1150,152.52,152.56,152.46,152.53,32007
01/10/2019,1151,152.54,152.65,152.54,152.63,47259
01/10/2019,1152,152.62,152.68,152.59,152.6,35911
01/10/2019,1153,152.62,152.67,152.56,152.6,39847
01/10/2019,1154,152.61,152.67,152.57,152.67,34023
01/10/2019,1155,152.67,152.77,152.66,152.7,66873
01/10/2019,1156,152.68,152.76,152.59,152.75,50906
01/10/2019,1157,152.74,152.89,152.73,152.86,38897
01/10/2019,1158,152.88,152.93,152.81,152.93,49238
01/10/2019,1159,152.93,153.06,152.87,153,100365
01/10/2019,1200,152.99,153,152.89,152.98,43095
01/10/2019,1201,152.98,153.14,152.9,152.91,105992
01/10/2019,1202,152.93,152.94,152.74,152.77,66646
01/10/2019,1203,152.75,152.83,152.73,152.77,50914
01/10/2019,1204,152.77,152.79,152.67,152.79,47822
01/10/2019,1205,152.79,152.79,152.69,152.74,39117
01/10/2019,1206,152.75,152.81,152.75,152.78,27382
01/10/2019,1207,152.8,152.89,152.8,152.88,32512
01/10/2019,1208,152.88,152.93,152.81,152.89,49266
01/10/2019,1209,152.88,152.91,152.79,152.79,32258
01/10/2019,1210,152.79,152.89,152.75,152.84,32601
01/10/2019,1211,152.84,152.9,152.81,152.9,25555
01/10/2019,1212,152.9,152.96,152.88,152.9,40459
01/10/2019,1213,152.89,152.92,152.81,152.89,40720
01/10/2019,1214,152.89,152.89,152.72,152.83,40514
01/10/2019,1215,152.83,153,152.83,152.98,46532
01/10/2019,1216,152.98,153.01,152.93,153.01,41939
01/10/2019,1217,153.01,153.08,152.97,152.98,45286
01/10/2019,1218,152.97,153.03,152.96,153,21232
01/10/2019,1219,153.01,153.03,152.96,152.96,14208
01/10/2019,1220,152.95,153.03,152.89,152.99,29955
01/10/2019,1221,153.03,153.09,153,153.09,29023
01/10/2019,1222,153.08,153.17,153.08,153.17,45037
01/10/2019,1223,153.17,153.22,153.1,153.13,63155
01/10/2019,1224,153.14,153.19,153.12,153.17,30234
01/10/2019,1225,153.17,153.17,153.06,153.13,24127
01/10/2019,1226,153.12,153.13,152.98,153.01,40887
01/10/2019,1227,153.02,153.15,153.02,153.1,34302
01/10/2019,1228,153.11,153.19,153.11,153.14,38790
01/10/2019,1229,153.14,153.25,153.09,153.09,95900
01/10/2019,1230,153.1,153.14,153,153.03,47744
01/10/2019,1231,153.03,153.09,152.99,153.07,36752
01/10/2019,1232,153.07,153.07,153.01,153.06,12939
01/10/2019,1233,153.06,153.08,153,153.06,24501
01/10/2019,1234,153.06,153.08,152.99,153.03,22244
01/10/2019,1235,153.02,153.18,152.95,153.12,72397
01/10/2019,1236,153.12,153.15,153.09,153.14,29317
01/10/2019,1237,153.15,153.21,153.12,153.13,53001
01/10/2019,1238,153.13,153.17,153.09,153.09,26055
01/10/2019,1239,153.1,153.15,153.09,153.15,20431
01/10/2019,1240,153.15,153.17,153.07,153.08,29153
01/10/2019,1241,153.09,153.12,153.02,153.1,40481
01/10/2019,1242,153.11,153.11,152.98,153.01,77731
01/10/2019,1243,153.01,153.01,152.81,152.92,73437
01/10/2019,1244,152.92,153.08,152.92,153.08,55048
01/10/2019,1245,153.07,153.12,153.03,153.06,41643
01/10/2019,1246,153.06,153.14,153.03,153.14,32603
01/10/2019,1247,153.14,153.17,153.1,153.11,35996
01/10/2019,1248,153.13,153.39,153,153.35,104523
01/10/2019,1249,153.35,153.5,153.26,153.38,110464
01/10/2019,1250,153.38,153.48,153.27,153.48,44284
01/10/2019,1251,153.49,153.63,153.43,153.47,138918
01/10/2019,1252,153.48,153.6,153.45,153.58,39627
01/10/2019,1253,153.57,153.65,153.49,153.57,62328
01/10/2019,1254,153.6,153.63,153.52,153.52,28823
01/10/2019,1255,153.53,153.56,153.39,153.41,48364
01/10/2019,1256,153.46,153.54,153.42,153.5,52271
01/10/2019,1257,153.5,153.6,153.47,153.53,38500
01/10/2019,1258,153.52,153.56,153.44,153.55,43943
01/10/2019,1259,153.56,153.58,153.43,153.44,25443
01/10/2019,1300,153.44,153.45,153.3,153.3,55379
01/10/2019,1301,153.3,153.44,153.3,153.36,46926
01/10/2019,1302,153.35,153.37,153.21,153.22,52323
01/10/2019,1303,153.22,153.25,153.01,153.15,69612
01/10/2019,1304,153.18,153.18,153.04,153.06,36007
01/10/2019,1305,153.08,153.13,153.05,153.06,26949
01/10/2019,1306,153.06,153.08,152.9,152.93,56108
01/10/2019,1307,152.93,152.93,152.6,152.7,136549
01/10/2019,1308,152.66,152.82,152.66,152.68,36277
01/10/2019,1309,152.68,152.68,152.4,152.48,108823
01/10/2019,1310,152.49,152.64,152.41,152.57,64720
01/10/2019,1311,152.56,152.59,152.51,152.59,19895
01/10/2019,1312,152.58,152.62,152.48,152.57,36469
01/10/2019,1313,152.57,152.63,152.52,152.56,20239
01/10/2019,1314,152.55,152.68,152.51,152.56,70044
01/10/2019,1315,152.55,152.58,152.31,152.47,113915
01/10/2019,1316,152.47,152.59,152.45,152.55,39311
01/10/2019,1317,152.55,152.58,152.48,152.58,40647
01/10/2019,1318,152.59,152.65,152.53,152.59,51081
01/10/2019,1319,152.58,152.63,152.5,152.61,57788
01/10/2019,1320,152.61,152.61,152.42,152.49,48226
01/10/2019,1321,152.52,152.68,152.51,152.66,60019
01/10/2019,1322,152.66,152.77,152.65,152.66,91634
01/10/2019,1323,152.67,152.76,152.66,152.75,63355
01/10/2019,1324,152.75,152.75,152.62,152.64,30881
01/10/2019,1325,152.64,152.73,152.62,152.69,34851
01/10/2019,1326,152.69,152.86,152.65,152.82,30543
01/10/2019,1327,152.83,152.87,152.76,152.77,28692
01/10/2019,1328,152.78,152.8,152.68,152.78,31785
01/10/2019,1329,152.78,152.84,152.75,152.82,25713
01/10/2019,1330,152.8,152.95,152.8,152.84,49273
01/10/2019,1331,152.84,152.88,152.71,152.73,52033
01/10/2019,1332,152.73,152.75,152.62,152.72,59641
01/10/2019,1333,152.72,152.83,152.72,152.77,28287
01/10/2019,1334,152.78,152.94,152.78,152.88,35744
01/10/2019,1335,152.85,152.88,152.77,152.77,30959
01/10/2019,1336,152.76,152.8,152.65,152.73,36850
01/10/2019,1337,152.74,152.75,152.68,152.74,35950
01/10/2019,1338,152.74,152.75,152.58,152.66,63472
01/10/2019,1339,152.65,152.7,152.57,152.69,72287
01/10/2019,1340,152.7,152.7,152.59,152.65,46498
01/10/2019,1341,152.64,152.66,152.54,152.59,124497
01/10/2019,1342,152.59,152.61,152.46,152.53,39270
01/10/2019,1343,152.53,152.61,152.52,152.55,42079
01/10/2019,1344,152.56,152.56,152.49,152.52,30187
01/10/2019,1345,152.51,152.51,152.39,152.51,34939
01/10/2019,1346,152.51,152.53,152.35,152.38,54400
01/10/2019,1347,152.38,152.55,152.38,152.54,39810
01/10/2019,1348,152.55,152.6,152.51,152.56,41882
01/10/2019,1349,152.56,152.56,152.49,152.56,19903
01/10/2019,1350,152.56,152.63,152.56,152.6,33187
01/10/2019,1351,152.61,152.74,152.61,152.67,27656
01/10/2019,1352,152.67,152.68,152.52,152.6,23031
01/10/2019,1353,152.62,152.64,152.48,152.51,37007
01/10/2019,1354,152.52,152.59,152.43,152.53,43741
01/10/2019,1355,152.53,152.6,152.51,152.53,24420
01/10/2019,1356,152.54,152.68,152.54,152.66,28124
01/10/2019,1357,152.66,152.76,152.64,152.74,26866
01/10/2019,1358,152.75,152.78,152.69,152.74,44613
01/10/2019,1359,152.74,152.77,152.66,152.75,17889
01/10/2019,1400,152.75,152.99,152.74,152.93,65794
01/10/2019,1401,152.94,152.94,152.85,152.85,29351
01/10/2019,1402,152.86,152.92,152.85,152.89,30838
01/10/2019,1403,152.9,152.93,152.84,152.91,25109
01/10/2019,1404,152.91,152.99,152.91,152.98,33072
01/10/2019,1405,152.99,153.13,152.99,153.11,69959
01/10/2019,1406,153.11,153.14,153.06,153.11,48835
01/10/2019,1407,153.11,153.27,153.11,153.16,91866
01/10/2019,1408,153.16,153.3,153.14,153.28,53833
01/10/2019,1409,153.24,153.3,153.2,153.27,28420
01/10/2019,1410,153.27,153.34,153.19,153.2,50096
01/10/2019,1411,153.21,153.32,153.21,153.29,30166
01/10/2019,1412,153.3,153.42,153.27,153.4,51867
01/10/2019,1413,153.41,153.46,153.36,153.4,44032
01/10/2019,1414,153.4,153.4,153.23,153.33,84934
01/10/2019,1415,153.33,153.44,153.32,153.38,38089
01/10/2019,1416,153.4,153.41,153.31,153.36,47228
01/10/2019,1417,153.34,153.38,153.32,153.37,27216
01/10/2019,1418,153.36,153.42,153.33,153.34,28660
01/10/2019,1419,153.36,153.46,153.36,153.43,34323
01/10/2019,1420,153.45,153.49,153.34,153.35,40236
01/10/2019,1421,153.37,153.41,153.34,153.41,38438
01/10/2019,1422,153.42,153.55,153.41,153.53,88659
01/10/2019,1423,153.54,153.54,153.38,153.39,52804
01/10/2019,1424,153.39,153.4,153.24,153.31,57116
01/10/2019,1425,153.33,153.34,153.19,153.22,65186
01/10/2019,1426,153.22,153.22,153.13,153.14,50608
01/10/2019,1427,153.15,153.21,153.14,153.19,43849
01/10/2019,1428,153.2,153.28,153.19,153.24,55848
01/10/2019,1429,153.25,153.27,153.06,153.07,59152
01/10/2019,1430,153.08,153.1,152.94,152.99,85996
01/10/2019,1431,152.99,153.07,152.97,152.98,57213
01/10/2019,1432,152.96,152.99,152.93,152.97,24010
01/10/2019,1433,152.98,153.03,152.95,152.95,58873
01/10/2019,1434,152.93,153.05,152.91,152.93,34935
